id,ID,ID_source,GivenName,MiddleName,FamilyName,Sex,DOB,Race,DOB_YR,DOB_MO,DOB_DY,is_match,Class,Weight,cutpnt
43,48,dat1_1L9WNMRB7D,CAMILA,N,LEEKIM,F,3/19/2017,White,2017,3,19,,P,0.7783429,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
96,331,dat2_2018AB41226,CLAIRE,OLIVIA,ROBINSON,F,4/4/2018,White,2018,4,4,,,,NA
719,739,dat1_SGHH4PUAHC,CARMEN,ROSA,SERRANO,F,6/28/2018,White,2018,6,28,,P,0.778279,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
249,821,dat2_2017AB82078,GABRIEL,EDUARDO,RODRIGUEZ,M,3/1/2017,AIAN,2017,3,1,,,,NA
711,731,dat1_LD34UOEV20,GABRIELA,ADRIANA,RIOS,F,8/17/2016,White,2016,8,17,,P,0.7782758,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
160,516,dat2_2016AB43941,TYLER,JAMES,PEREZ,M,2/23/2016,Black,2016,2,23,,,,NA
964,984,dat1_I7ZL7H5554,TYLER,JACOB,LEWIS,M,10/10/2018,White,2018,10,10,,P,0.7782456,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
170,548,dat2_2017AB08165,CHRISTOPHER,RYAN,CLARK,M,1/31/2017,White,2017,1,31,,,,NA
277,297,dat1_J8Z5EJLBPW,CHRISTOPHER,MAURICE,SCOTT,M,2/9/2018,Black,2018,2,9,,P,0.7782456,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
233,773,dat2_2016AB79395,ANABEL,GABRIELA,MIRANDA,F,8/23/2016,White,2016,8,23,,,,NA
344,364,dat1_3P1GSA47J0,ISABELLE,MARIE,MARTINEZ,F,5/4/2018,White,2018,5,4,,P,0.7782309,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
18,54,dat2_2016AB14956,ANTON,LUIZ,GARCIASANCHEZ,M,10/17/2016,NHOPI,2016,10,17,,,,NA
389,409,dat1_D6CG0C0MPT,PEYTON,MARIE,GARCIA,F,5/17/2018,Asian,2018,5,17,,P,0.7781836,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
227,753,dat2_2018AB30450,ANDREA,YARETZI,VELASCO,F,7/8/2018,Asian,2018,7,8,,,,NA
692,712,dat1_9Q082ZICY3,DANIELA,CELESTE,VARGAS,F,1/21/2017,White,2017,1,21,,P,0.7781618,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
237,793,dat2_2019AB33869,ALEJANDRO,JOSE,PEREZ,M,6/27/2019,NHOPI,2019,6,27,,,,NA
819,839,dat1_1BO7SS4KHX,SANTIAGO,LUIS,PEREZ,M,6/30/2020,White,2020,6,30,,P,0.7781046,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
242,805,dat2_2016AB01906,MANUEL,ALEJANDRO,MARTINEZ,M,3/28/2016,Black,2016,3,28,,,,NA
357,377,dat1_8C9PVCEGFU,EMILY,HOPE,MARTINEZ,F,6/3/2016,White,2016,6,3,,P,0.7780658,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
244,811,dat2_2018AB47393,RICARDO,ALONSO,HERNANDEZ,M,1/22/2018,NHOPI,2018,1,22,,,,NA
423,443,dat1_GG4FI067Q9,MIA,,HERNANDEZ,F,7/11/2017,White,2017,7,11,,P,0.7780525,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
6,22,dat2_2017AB88375,ALIYAH,ALINA,HERNANDEZ,F,2/2/2017,Black,2017,2,2,,,,NA
61,66,dat1_T115URQVXI,ALIYA,A,OCONNORONEILL,F,8/17/2016,White,2016,8,17,,P,0.7780181,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
132,434,dat2_2017AB71353,ALEXA,MARIE,JOHNSON,F,4/21/2017,White,2017,4,21,,,,NA
56,61,dat1_VDSGV2KJJR,TALA,AYDIN,HERNANDEZDIAZ,F,5/24/2017,White,2017,5,24,,P,0.7779868,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
152,494,dat2_2016AB68299,TIMOTHY,STEVEN,RODRIGUEZ,M,11/6/2016,AIAN,2016,11,6,,,,NA
166,180,dat1_IXWSAXWHMO,DEVON,BENJAMIN,RODRIGUEZ,M,5/5/2016,Asian,2016,5,5,,P,0.7779678,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
289,956,dat2_2018AB53345,LAYLA,ROSE,JACKSON,F,6/30/2018,NHOPI,2018,6,30,,,,NA
883,903,dat1_D0IOBSVCNW,LAILA,NOUR,ALMOHAMED,F,12/23/2018,Asian,2018,12,23,,P,0.777954,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
250,826,dat2_2019AB61957,GUILLERMO,ANTONIO,RAMOS,M,8/11/2019,Black,2019,8,11,,,,NA
817,837,dat1_79LR7ZL0D5,JAVIER,ARTURO,RAMIREZ,M,1/17/2018,Black,2018,1,17,,P,0.7779466,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
255,837,dat2_2018AB37638,JAVIER,ARTURO,RAMIREZ,M,1/17/2018,Black,2018,1,17,,,,NA
806,826,dat1_6Q9D4IZN02,GUILLERMO,ANTONIO,RAMOS,M,8/11/2019,Black,2019,8,11,,P,0.7779466,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
302,999,dat2_2019AB05749,DAVID,PAUL,KIM,M,4/9/2019,White,2019,4,9,,,,NA
86,96,dat1_O6Q3B5EY6K,MALIK,ILANA,KIMLIM,M,3/12/2018,NHOPI,2018,3,12,,P,0.7779436,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
15,48,dat2_2017AB96393,CAMILA,NIKOLAI,LEEKIM,F,3/19/2017,White,2017,3,19,,,,NA
920,940,dat1_YB88EPD33J,ELIZABETH,ANN,LEE,F,3/11/2019,Black,2019,3,11,,P,0.7778771,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
92,322,dat2_2017AB13167,ZOEY,ELIZABETH,KIM,F,10/15/2017,Black,2017,10,15,,,,NA
28,32,dat1_0QMR18XB7K,MAYA,MAYUMI,KIMURA,F,10/12/2018,AIAN,2018,10,12,,P,0.7778771,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
242,805,dat2_2016AB01906,MANUEL,ALEJANDRO,MARTINEZ,M,3/28/2016,Black,2016,3,28,,,,NA
779,799,dat1_CO2VG4ZBJV,GABRIEL,IGNACIO,ORTIZ,M,2/13/2017,White,2017,2,13,,P,0.7778598,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
2,8,dat2_2019AB15569,JOON,LEILA,SMITH,M,7/22/2019,Black,2019,7,22,,,,NA
450,470,dat1_V1YD6TUTRP,BENJAMIN,RYAN,SMITH,M,9/4/2019,White,2019,9,4,,P,0.7778413,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
138,446,dat2_2016AB34740,HARPER,JEAN,COOPER,F,9/11/2016,White,2016,9,11,,,,NA
137,149,dat1_W9BCRCPG9K,HARPER,,MARTINEZ,F,9/10/2017,Black,2017,9,10,,P,0.7778393,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
79,277,dat2_2018AB99325,ANDRE,LAMAR,LEWIS,M,9/28/2018,Black,2018,9,28,,,,NA
733,753,dat1_EBNAF29WW5,ANDREA,YARETZI,VELASCO,F,7/8/2018,Asian,2018,7,8,,P,0.7777859,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
227,753,dat2_2018AB30450,ANDREA,YARETZI,VELASCO,F,7/8/2018,Asian,2018,7,8,,,,NA
258,277,dat1_I5WVY4YYAK,ANDRE,LAMAR,LEWIS,M,9/28/2018,Black,2018,9,28,,P,0.7777859,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
21,68,dat2_2018AB12788,AALIYAH,MARISOL,KIMCHOI,F,4/28/2018,White,2018,4,28,,,,NA
381,401,dat1_LS2O7DOYBO,CAROLINE,FAITH,KIM,F,7/14/2016,Black,2016,7,14,,P,0.7777826,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
132,434,dat2_2017AB71353,ALEXA,MARIE,JOHNSON,F,4/21/2017,White,2017,4,21,,,,NA
331,351,dat1_C95AO1XI5P,ADALYN,,ROBINSON,F,2/24/2018,Asian,2018,2,24,,P,0.7777611,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
233,773,dat2_2016AB79395,ANABEL,GABRIELA,MIRANDA,F,8/23/2016,White,2016,8,23,,,,NA
946,966,dat1_HZSX2NXKKB,ADELINE,NOELLE,MARTIN,F,8/13/2017,White,2017,8,13,,P,0.777745,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
170,548,dat2_2017AB08165,CHRISTOPHER,RYAN,CLARK,M,1/31/2017,White,2017,1,31,,,,NA
778,798,dat1_6V9LAU6U7K,MARIO,ALBERTO,CASTRO,M,11/3/2018,Black,2018,11,3,,P,0.7777439,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
213,698,dat2_2017AB89847,HANAE,SO,TANAKA,F,11/22/2017,Asian,2017,11,22,,,,NA
724,744,dat1_9EAUIK61RH,ANA,LUISA,NAVARRETE,F,11/23/2018,AIAN,2018,11,23,,P,0.7777387,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
110,370,dat2_2017AB58732,ISABELLA,MARIE,SINGH,F,2/13/2017,White,2017,2,13,,,,NA
958,978,dat1_AZLU8A0BGF,ISAAC,BENJAMIN,SMITH,M,1/29/2017,AIAN,2017,1,29,,P,0.7777375,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
296,978,dat2_2017AB98267,ISAAC,BENJAMIN,SMITH,M,1/29/2017,AIAN,2017,1,29,,,,NA
350,370,dat1_PTADL42OJQ,ISABELLA,MARIE,SINGH,F,2/13/2017,White,2017,2,13,,P,0.7777375,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
159,511,dat2_2019AB84628,SEAN,MICHAEL,SCOTT,M,3/31/2019,NHOPI,2019,3,31,,,,NA
583,603,dat1_ADW66NDWVD,JOSEPH,DAVID,SCOTT,M,8/30/2020,Black,2020,8,30,,P,0.7777233,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
21,68,dat2_2018AB12788,AALIYAH,MARISOL,KIMCHOI,F,4/28/2018,White,2018,4,28,,,,NA
371,391,dat1_WA30CICC6M,LILA,,KIM,F,3/10/2019,White,2019,3,10,,P,0.7776682,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
116,391,dat2_2019AB53238,LILA,ANNE,KIM,F,3/10/2019,White,2019,3,10,,,,NA
63,68,dat1_YOF3B0GX3W,AALIYAH,MARISOL,KIMCHOI,F,4/28/2018,White,2018,4,28,,P,0.7776682,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
40,141,dat2_2016AB37591,PEYTON,IVY,ORTIZ,F,3/8/2016,White,2016,3,8,,,,NA
357,377,dat1_8C9PVCEGFU,EMILY,HOPE,MARTINEZ,F,6/3/2016,White,2016,6,3,,P,0.777662,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
242,805,dat2_2016AB01906,MANUEL,ALEJANDRO,MARTINEZ,M,3/28/2016,Black,2016,3,28,,,,NA
946,966,dat1_HZSX2NXKKB,ADELINE,NOELLE,MARTIN,F,8/13/2017,White,2017,8,13,,P,0.7775929,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
211,693,dat2_2016AB70019,JISOO,HEE,KIM,F,8/17/2016,Asian,2016,8,17,,,,NA
349,369,dat1_0O26U9DCQY,CHARLOTTE,NICOLE,KIM,F,8/4/2019,White,2019,8,4,,P,0.7775252,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
153,496,dat2_2019AB77245,SAMUEL,JOSEPH,CARTER,M,1/9/2019,NHOPI,2019,1,9,,,,NA
161,175,dat1_HELUHQBDK5,AUBREY,RUBY,CARTERJACKSON,F,4/9/2016,White,2016,4,9,,P,0.7775125,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
162,526,dat2_2020AB97587,DANIEL,MATTHEW,RAMIREZ,M,4/22/2020,Black,2020,4,22,,,,NA
786,806,dat1_YJM1O57U6D,JAVIER,ALONSO,RODRIGUEZ,M,11/20/2020,AIAN,2020,11,20,,P,0.7774664,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
19,55,dat2_2019AB89313,HANA,KAROLINA,ALIMALIK,F,6/12/2019,AIAN,2019,6,12,,,,NA
207,224,dat1_D9857ABAJL,AFA,,AMUIA,F,12/5/2017,NHOPI,2017,12,5,,P,0.7774544,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
108,368,dat2_2016AB07684,AVA,ROSE,LEE,F,12/24/2016,White,2016,12,24,,,,NA
12,15,dat1_D1E83KZ2KI,NADIA,RAVI,LEELEA,F,4/16/2016,White,2016,4,16,,P,0.7774518,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
285,948,dat2_2018AB12065,NATALIE,ROSE,NGUYEN,F,9/9/2018,White,2018,9,9,,,,NA
198,214,dat1_9Z1S9261KR,LATAI,FUSI,LUPEAMANU,F,3/10/2019,NHOPI,2019,3,10,,P,0.7774373,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
68,237,dat2_2018AB24488,MIKAELE,TAUFA,KAIPO,M,6/20/2018,NHOPI,2018,6,20,,,,NA
86,96,dat1_O6Q3B5EY6K,MALIK,ILANA,KIMLIM,M,3/12/2018,NHOPI,2018,3,12,,P,0.7774073,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
5,16,dat2_2020AB39613,EMRE,AMALIA,JOHNSON,M,4/4/2020,Black,2020,4,4,,,,NA
625,645,dat1_J02O37QDDH,ERIC,MICHAEL,JONES,M,10/4/2018,Asian,2018,10,4,,P,0.7773991,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
93,324,dat2_2018AB52777,HARPER,MADISON,DAVIS,F,5/2/2018,White,2018,5,2,,,,NA
944,964,dat1_4AHL4WJLQ6,MILA,GRACE,DAVIS,F,5/26/2020,White,2020,5,26,,P,0.7773837,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
117,394,dat2_2019AB73524,AUDREY,FAITH,LEE,F,2/23/2019,AIAN,2019,2,23,,,,NA
434,454,dat1_C9545W544N,LILY,FAITH,LEE,F,9/8/2018,NHOPI,2018,9,8,,P,0.7773837,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
139,451,dat2_2019AB55250,SOPHIA,HOPE,KIM,F,8/3/2019,Asian,2019,8,3,,,,NA
317,337,dat1_6R7YLB0UHX,MAYA,ELIZABETH,KIM,F,9/29/2016,Black,2016,9,29,,P,0.7773837,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
139,451,dat2_2019AB55250,SOPHIA,HOPE,KIM,F,8/3/2019,Asian,2019,8,3,,,,NA
334,354,dat1_12PC5P3Y23,LEAH,,KIM,F,4/18/2017,NHOPI,2017,4,18,,P,0.7773837,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
140,454,dat2_2018AB24520,LILY,FAITH,LEE,F,9/8/2018,NHOPI,2018,9,8,,,,NA
374,394,dat1_97EW5HKYTA,AUDREY,FAITH,LEE,F,2/23/2019,AIAN,2019,2,23,,P,0.7773837,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
80,279,dat2_2016AB74820,XAVIER,JAMAL,MITCHELL,M,4/10/2016,Black,2016,4,10,,,,NA
586,606,dat1_XLMLZ8E1LJ,TIMOTHY,,MITCHELL,M,7/20/2019,AIAN,2019,7,20,,P,0.77736,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
265,869,dat2_2018AB42064,RICARDO,GABRIEL,ORTIZ,M,5/5/2018,White,2018,5,5,,,,NA
775,795,dat1_RRLGOA8GSW,ANDRES,FRANCISCO,ORTIZ,M,3/8/2017,White,2017,3,8,,P,0.77736,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
265,869,dat2_2018AB42064,RICARDO,GABRIEL,ORTIZ,M,5/5/2018,White,2018,5,5,,,,NA
813,833,dat1_QJTDWKDIEV,ANDRES,EDUARDO,ORTIZ,M,5/11/2017,White,2017,5,11,,P,0.77736,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
207,680,dat2_2018AB53385,TAO,WEI,ZHANG,M,8/25/2018,Asian,2018,8,25,,,,NA
679,699,dat1_O0S5FPRFX1,TAEWOO,HU,PARK,M,3/27/2018,Asian,2018,3,27,,P,0.7772061,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
4,15,dat2_2016AB37928,NADIA,RAVI,LEE,F,4/16/2016,NHOPI,2016,4,16,,,,NA
314,334,dat1_3FXH4FTJDZ,PAISLEY,ROSE,LEE,F,3/10/2020,White,2020,3,10,,P,0.7771961,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
74,263,dat2_2016AB35131,MONIQUE,DANIELLE,ADAMS,F,6/7/2016,Black,2016,6,7,,,,NA
464,484,dat1_F6SMJX9ZAC,JASON,A,ADAMS,F,12/18/2020,White,2020,12,18,,P,0.7771961,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
104,352,dat2_2016AB29690,ARIANNA,MARIE,LEE,F,11/30/2016,White,2016,11,30,,,,NA
380,400,dat1_2WCCEOBIJ9,JULIA,ROSE,LEE,F,8/10/2020,White,2020,8,10,,P,0.7771961,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
268,879,dat2_2019AB68082,GABRIEL,EDUARDO,RODRIGUEZ,M,3/24/2019,NHOPI,2019,3,24,,,,NA
978,998,dat1_2CXNWJZZ52,LOGAN,ANTHONY,RODRIGUEZ,M,9/15/2020,Black,2020,9,15,,P,0.7771961,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
173,560,dat2_2016AB92524,BRIAN,DAVID,RAMIREZ,M,3/25/2016,Black,2016,3,25,,,,NA
623,643,dat1_D3FGFP0G1A,RYAN,ANTHONY,DAVIS,M,6/25/2019,White,2019,6,25,,P,0.7771538,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
226,751,dat2_2020AB33090,DANIELA,GABRIELA,ROMAN,F,10/15/2020,Asian,2020,10,15,,,,NA
303,323,dat1_BBO21WDOXW,NATALIE,MARIE,ROBINSON,F,2/7/2020,White,2020,2,7,,P,0.7771415,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
22,70,dat2_2016AB37134,ANISA,EMIR,SMITHJOHNSON,F,12/3/2016,White,2016,12,3,,,,NA
281,301,dat1_HTC1WRDKFU,AVA,ELIZABETH,SMITH,F,5/12/2017,Black,2017,5,12,,P,0.7771382,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
261,853,dat2_2018AB68305,JOSE,DANIEL,MARTINEZ,M,10/18/2018,Asian,2018,10,18,,,,NA
846,866,dat1_8SO9YYXI7S,JAVIER,,RAMIREZ,M,3/19/2019,,2019,3,19,,P,0.7771225,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
264,866,dat2_2019AB43279,JAVIER,ARTURO,RAMIREZ,M,3/9/2019,White,2019,3,9,,,,NA
804,824,dat1_Q1S2KIMGZ3,JOSE,DANIEL,MARTINEZ,M,11/9/2018,White,2018,11,9,,P,0.7771225,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
258,849,dat2_2016AB82862,JORGE,ANTONIO,TORRES,M,2/23/2016,Black,2016,2,23,,,,NA
866,886,dat1_PJK2FDQEUD,JOSE,RAMON,ALVAREZ,M,2/21/2017,White,2017,2,21,,P,0.7771153,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
179,586,dat2_2019AB34182,ADAM,WILLIAM,HAYES,M,2/3/2019,White,2019,2,3,,,,NA
98,108,dat1_M7LTQFTKZO,JORDAN,WILLIAM,HUGHES,M,9/30/2019,Black,2019,9,30,,P,0.7771058,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
124,415,dat2_2017AB10266,CALLIE,MARIE,SMITH,F,3/9/2017,NHOPI,2017,3,9,,,,NA
364,384,dat1_SLWFFLN4BF,NATALIE,JEAN,WRIGHT,F,10/30/2017,White,2017,10,30,,P,0.7770376,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
188,619,dat2_2017AB06563,WILLIAM,ANDREW,REYES,M,6/8/2017,White,2017,6,8,,,,NA
628,648,dat1_60K9QDS4XX,WILLIAM,BENJAMIN,JOHNSON,M,12/6/2018,White,2018,12,6,,P,0.7770011,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
46,164,dat2_2018AB22774,HAYDEN,CHRISTOPHER,RAMIREZRODRIGUEZ,M,3/11/2018,White,2018,3,11,,,,NA
585,605,dat1_MPNPGE5PZ9,SAMUEL,ISAAC,RAMIREZ,M,11/1/2017,Black,2017,11,1,,P,0.7769964,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
111,373,dat2_2017AB32492,AMELIA,CLAIRE,WILLIAMS,F,6/16/2017,White,2017,6,16,,,,NA
127,139,dat1_D4VRCCXOXD,JORDAN,CAROL,WILLIAMS,F,12/22/2017,White,2017,12,22,,P,0.7769767,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
179,586,dat2_2019AB34182,ADAM,WILLIAM,HAYES,M,2/3/2019,White,2019,2,3,,,,NA
101,112,dat1_F93XYEU5GU,DAKOTA,ANDREW,HAYES,M,11/10/2019,White,2019,11,10,,P,0.7769767,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
229,755,dat2_2017AB28892,GLORIA,XOCHITL,MORENO,F,4/7/2017,AIAN,2017,4,7,,,,NA
691,711,dat1_FHL2K5Q6M7,EMILIA,ESPERANZA,MORALES,F,4/4/2018,NHOPI,2018,4,4,,P,0.7769501,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
219,721,dat2_2016AB58386,ANA,CECILIA,NAVARRO,F,3/31/2016,AIAN,2016,3,31,,,,NA
648,668,dat1_FG32A1BALO,YUNA,HANA,NAKAMURA,F,9/9/2019,Asian,2019,9,9,,P,0.7769483,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
259,851,dat2_2017AB06241,MIGUEL,ANGEL,SANCHEZ,M,6/13/2017,Asian,2017,6,13,,,,NA
840,860,dat1_CYOQKZ01KD,MANUEL,ALEJANDRO,RAMIREZ,M,9/14/2019,Black,2019,9,14,,P,0.7769423,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
269,880,dat2_2017AB74668,MIGUEL,ANGEL,SANCHEZ,M,5/12/2017,Asian,2017,5,12,,,,NA
811,831,dat1_ENBFKZGIU3,MANUEL,ALEJANDRO,RAMIREZ,M,3/14/2016,White,2016,3,14,,P,0.7769423,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
269,880,dat2_2017AB74668,MIGUEL,ANGEL,SANCHEZ,M,5/12/2017,Asian,2017,5,12,,,,NA
840,860,dat1_CYOQKZ01KD,MANUEL,ALEJANDRO,RAMIREZ,M,9/14/2019,Black,2019,9,14,,P,0.7769423,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
238,796,dat2_2017AB79690,RICARDO,DANIEL,TORRES,M,12/17/2017,NHOPI,2017,12,17,,,,NA
135,147,dat1_E4UART3JDZ,CAMERON,,TORRES,F,2/17/2020,White,2020,2,17,,P,0.7768939,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
190,621,dat2_2017AB24800,MATTHEW,RYAN,COLEMAN,M,3/22/2017,AIAN,2017,3,22,,,,NA
490,510,dat1_T6XRE41GO7,MARK,ANDREW,COLLINS,M,6/7/2018,Asian,2018,6,7,,P,0.7768147,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
258,849,dat2_2016AB82862,JORGE,ANTONIO,TORRES,M,2/23/2016,Black,2016,2,23,,,,NA
787,807,dat1_7Y0P5OCD1R,JOSE,MARIO,RAMIREZ,M,5/5/2017,AIAN,2017,5,5,,P,0.7768097,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
9,28,dat2_2018AB20978,SARI,LUCIA,DAVIS,F,3/3/2018,Black,2018,3,3,,,,NA
287,307,dat1_6PQPTKEV6F,HARPER,VICTORIA,DAVIS,NA,4/7/2019,AIAN,2019,4,7,,P,0.7767899,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
255,837,dat2_2018AB37638,JAVIER,ARTURO,RAMIREZ,M,1/17/2018,Black,2018,1,17,,,,NA
937,957,dat1_B6AT9OJJKU,ARIA,GRACE,RAMIREZ,F,1/30/2017,Black,2017,1,30,,P,0.7767899,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
290,967,dat2_2017AB12128,ALEXANDER,JAMES,JOHNSON,M,5/22/2017,NHOPI,2017,5,22,,,,NA
97,107,dat1_FJ6QLLW9SH,SKYLAR,MARIE,JOHNSON,F,4/2/2016,AIAN,2016,4,2,,P,0.7767899,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
122,413,dat2_2019AB35466,HADLEY,LYNN,HERNANDEZ,F,2/8/2019,White,2019,2,8,,,,NA
951,971,dat1_MPCU1MGJ88,DANIEL,ROBERT,HERNANDEZ,M,4/5/2018,AIAN,2018,4,5,,P,0.7767899,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
177,574,dat2_2018AB23878,TIMOTHY,JOHN,WRIGHT,M,11/11/2018,White,2018,11,11,,,,NA
586,606,dat1_XLMLZ8E1LJ,TIMOTHY,,MITCHELL,M,7/20/2019,AIAN,2019,7,20,,P,0.7767877,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
135,440,dat2_2017AB20811,CLAIRE,ELIZABETH,BROWN,F,3/1/2017,Black,2017,3,1,,,,NA
114,125,dat1_TZ7XNZVF8M,BLAIR,ABIGAIL,BAKER,F,1/30/2018,NHOPI,2018,1,30,,P,0.7767659,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
129,425,dat2_2017AB09338,ELSIE,MAE,SINGH,F,5/24/2017,NHOPI,2017,5,24,,,,NA
395,415,dat1_ACR8JW8MU1,CALLIE,MARIE,SMITH,F,3/9/2015,NHOPI,2015,3,9,,P,0.7767391,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
142,460,dat2_2019AB21790,SAMANTHA,RAE,LEE,F,2/24/2019,Black,2019,2,24,,,,NA
570,590,dat1_8RAMGZ7KF9,JOSEPH,EDWARD,LEE,M,9/22/2019,White,2019,9,22,,P,0.7767345,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
8,24,dat2_2018AB49922,FATIMA,TALA,COHEN,F,10/15/2018,White,2018,10,15,,,,NA
749,769,dat1_2O2HXEGO34,DANIELA,ALEJANDRA,CORTEZ,F,9/8/2018,White,2018,9,8,,P,0.7767011,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
77,270,dat2_2019AB95376,JAZMINE,MICHELLE,LEE,F,11/12/2019,Black,2019,11,12,,,,NA
550,570,dat1_U0US7TJC2W,BENJAMIN,DAVID,LEE,M,2/16/2017,White,2017,2,16,,P,0.7766898,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
37,131,dat2_2017AB49463,MORGAN,NICHOLAS,LEE,F,9/5/2017,White,2017,9,5,,,,NA
297,317,dat1_A1S2RKTKYJ,CHLOE,ISABELLA,LEE,F,12/18/2017,White,2017,12,18,,P,0.7766309,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
91,317,dat2_2017AB48511,CHLOE,ISABELLA,LEE,F,12/18/2017,White,2017,12,18,,,,NA
120,131,dat1_W0R7N2ZIGC,MORGAN,NICHOLAS,LEE,F,9/5/2017,White,2017,9,5,,P,0.7766309,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
68,237,dat2_2018AB24488,MIKAELE,TAUFA,KAIPO,M,6/20/2018,NHOPI,2018,6,20,,,,NA
449,469,dat1_0VU1K0D2GR,MICHAEL,DAVID,MARTIN,M,12/11/2018,White,2018,12,11,,P,0.7766088,"(0.77,0.78]"
,,,,,,,,,,,,,,,NA
